lat,long
52.67469,12.00797
61.300902,17.058184
61.25073,17.198872
61.247455,17.20265
56.663774,13.826293
61.24904,17.194805
50.845405,10.903244
50.847898,10.894145
55.680161,12.595589
55.68056,12.588422
55.688048,12.599301
55.672454,12.565011
55.608087,12.997212
55.604899,12.998607
55.605505,13.000774
53.788787,10.635709
53.546019,10.68283
53.070102,11.483116
52.883634,11.946601
52.674092,12.005009
52.52489,11.986427
52.394667,11.968746
60.255272,9.632649
60.254603,9.632692
53.085673,11.297206
53.006314,11.683616
60.160059,10.362854
60.254603,9.632692
60.12834,12.904815
60.22775,9.605783
61.246272,17.207641
60.1644,12.148132
61.175032,14.952392
60.316961,9.483008
60.314833,9.487719
60.261276,9.673461
60.169352,10.257333
60.169065,10.257174
53.039148,11.604309
60.125725,9.739116
60.224211,9.517658
60.228327,9.568363
60.223441,9.565941
60.227758,9.605002
60.145606,10.391435
50.347275,10.575552
50.298413,10.687347
50.509477,10.748872
50.404022,10.636069
50.483008,10.564886
50.509108,10.749316
50.501485,10.614552
50.503164,10.603179
50.557377,10.226227
50.562013,10.235616
50.579036,10.545808
50.577994,10.543613
50.579044,10.543461
50.578999,10.56771
50.574766,10.558891
50.623122,10.651847
50.578927,10.543505
50.622955,10.65133
50.623166,10.651663
43.772782,11.255664
43.765716,11.258111
43.772782,11.255664
50.287584,10.723342
50.289284,10.727881
50.288945,10.728535
50.289236,10.727752
50.617013,10.649185
51.042891,13.757801
51.04563,13.755161
59.024213,-3.28577
50.61704,10.647983
50.616932,10.648756
50.619845,10.649185
62.308634,7.005157
62.460189,7.66645
62.317088,6.748352
51.506425,-0.074071
51.483163,-0.292639
51.502057,-0.140011
51.49819,-0.140247
51.506338,-0.074758
51.482398,-0.292425
51.482238,-0.29354
50.601735,10.646867
50.603287,10.643863
50.47881,10.604896
50.617503,10.648498
50.410924,10.593566
50.404195,10.592365
50.617231,10.648927
50.409283,10.592536
50.411416,10.590991
50.069053,-5.714693
50.069701,-5.712246
50.069797,-5.711646
50.076476,-5.705165
50.068819,-5.716989
50.102193,-5.119628
50.629864,10.659441
50.754472,11.178245
51.009083,13.867578
51.011378,13.867835
51.011081,13.870153
50.933902,13.914141
77.026475,15.996093
78.215541,13.930664
79.161009,11.541137
78.111882,14.501953
78.219186,13.859252
78.222551,13.842773
78.218906,13.853759
78.930575,11.95055
51.050692,13.717728
51.051228,13.71959
51.047491,13.712933
51.051366,13.70716
54.381288,12.530872
54.428817,12.635993
54.42672,12.644233
50.621805,10.648841
50.691129,10.139007
50.531979,10.536575
50.532307,10.536575
50.516155,10.58979
60.488604,-1.621513
50.05222,19.949069
50.065321,19.940614
50.054865,19.944176
50.05408,19.939112
50.053377,19.935894
50.061602,19.938383
50.062277,19.937739
50.622268,10.650644
50.621717,10.648477
50.619791,10.649356
51.03211,13.728446
54.441821,12.727832
50.62286,10.653111
50.348089,10.713043
50.34053,10.716476
50.348089,10.713729
50.344912,10.714416
50.345022,10.713386
51.154454,11.803854
50.948153,11.350314
50.625944,10.641632
50.489623,10.483703
50.501199,10.420532
50.391228,10.722999
50.333079,10.69416
50.350061,10.67871
50.297783,10.717506
50.617728,10.641739
50.623439,10.652832
50.508759,10.749263
50.619518,10.784797
50.490388,10.638542
50.549177,10.557091
50.534762,10.534687
50.122944,-5.474109
50.239684,-5.395317
50.501199,10.90084
50.499779,10.891914
62.474589,6.164059
57.449383,9.775428
54.322455,-1.948699
50.612003,10.388045
50.456684,10.365085
50.617925,10.641846
50.599501,10.656266
50.616724,10.649507
50.619954,10.650558
50.570918,10.410146
50.617122,10.6497
58.365175,7.378692
58.47072,7.22557
58.059354,7.278442
57.409091,-4.339599
60.366355,-1.271667
76.947933,15.88623
78.16495,21.016845
79.14033,11.66748
78.109619,14.458007
78.106223,14.381103
78.204949,15.875244
54.441097,12.731437
77.661216,14.985351
54.414335,12.608699
54.393452,12.439956
54.469838,12.524757
54.304505,12.506561
54.413136,12.594451
54.405343,12.580718
54.317724,12.503814
79.175461,21.30249
78.46861,16.237792
50.966319,11.00521
50.967292,11.006584
50.61685,10.64897
50.617,10.649056
77.827956,15.46875
50.130262,-5.351715
50.573507,10.412764
50.617068,10.648927
68.899575,27.098808
59.854859,17.632026
59.854881,17.631769
68.899142,27.092971
62.817528,17.957153
69.874971,29.348945
68.899358,27.092285
68.899744,27.092714
70.008266,29.154624
69.190384,27.877807
68.531502,27.550964
66.544027,25.862503
69.079353,27.512512
68.901861,27.062072
69.101409,27.66632
66.545188,25.861129
66.544574,25.862503
59.85404,17.635073
79.576459,18.896484
79.785061,18.28125
50.626379,10.655879
60.10867,5.405273
50.619546,10.645322
50.569916,10.41109
50.576042,10.46173
50.613746,10.660858
78.233477,13.83728
77.546835,14.80957
68.847665,17.314453
77.544465,15.100708
77.68716,14.799957
79.780189,11.54663
77.513624,14.941406
67.222648,15.406951
76.941729,15.880737
54.391553,12.437896
54.450131,12.604236
54.381266,12.526237
54.381613,12.52671
54.40864,12.658653
54.389154,12.433776
54.390003,12.435321
50.498141,10.893115
50.616986,10.649099
50.616823,10.64867
50.614181,10.644207
50.498141,10.902557
50.80828,19.140543
50.616959,10.649099
60.413343,-1.367111
50.238861,-5.340728
52.360086,9.731483
52.359667,9.730625
49.973726,-5.228354
50.122834,-5.475311
51.179302,-1.82888
49.97405,-5.228075
50.36063,-4.737553
50.102469,-5.099158
50.235238,-5.393943
50.068654,-5.716323
50.089254,-5.09551
50.136754,-5.359611
50.083967,-5.078773
50.088813,-5.625858
50.125365,-5.304615
50.089089,-5.100831
50.07565,-5.703105
50.121128,-5.462093
50.068599,-5.713405
50.136369,-5.354804
50.100542,-5.130615
50.12542,-5.318756
78.927163,11.931152
76.944211,15.88623
54.44534,12.587413
54.44942,12.592949
54.409539,12.571449
54.389254,12.581062
54.398748,12.446479
54.379081,12.418129
54.402246,12.575569
54.382556,12.535057
54.447785,12.5984
60.481543,-1.628723
50.625345,10.65176
50.619464,10.646953
68.898648,27.135887
68.898586,27.135887
67.17946,14.577827
57.46425,9.785385
50.99296,10.17291
50.993392,10.173854
50.993473,10.174627
50.997228,10.160293
50.625726,10.652618
50.544526,9.901428
50.550198,9.900741
77.034489,15.908203
79.491643,19.489746
57.638969,18.302707
78.547407,11.293945
58.400272,7.230377
59.584449,9.162779
62.085886,7.282562
62.057263,6.076812
78.242436,12.590332
78.225634,15.622558
57.985599,-3.94718
57.985599,-3.94718
58.642652,-3.170928
58.639436,-3.239593
71.168259,25.686035
68.65979,27.5405
67.432007,24.943084
66.567384,25.647583
68.901119,27.101211
76.706336,17.061767
67.761477,15.996093
68.903159,27.059326
50.05419,19.936666
57.472759,9.7972
57.471266,9.808044
57.584948,9.940567
50.057731,19.938426
50.061126,19.937524
50.061126,19.937524
50.054424,19.935894
50.064315,19.940872
60.492536,-1.614131
60.491564,-1.626834
60.138898,-1.27304
59.868143,-1.286001
59.858867,-1.27274
60.408258,-1.412086
60.409614,-1.390285
51.507914,-0.075058
51.506431,-0.074028
78.443326,15.13916
78.362714,15.424804
78.479586,15.424804
77.532612,15.292968
77.641245,15.073242
77.80361,14.534912
77.702233,14.655761
77.499364,14.89746
76.94297,16.30371
76.944211,16.237792
76.999935,15.996093
76.982624,15.908203
77.009817,16.029052
77.029558,15.996093
77.046192,15.930175
77.023392,15.88623
77.028017,15.905456
77.028942,15.902709
77.009817,16.029052
76.967767,15.798339
79.360603,20.22583
80.112906,17.41333
79.607223,18.885498
79.846373,11.505432
78.9356,11.843261
78.9356,11.843261
79.745043,10.931396
78.561577,11.277465
78.059929,14.255447
78.299386,13.930664
78.253624,15.512695
47.755021,1.436462
48.891548,2.283028
35.640557,139.817504
35.714949,139.774675
35.712789,139.771542
35.714839,139.774322
35.714839,139.774322
36.846439,139.589767
35.713695,139.772615
35.715088,139.776563
46.434662,4.470748
46.433124,4.471092
46.433243,4.471778
46.432414,4.471778
46.433006,4.472122
46.433834,4.470405
46.433952,4.471435
35.243025,139.167423
35.240992,139.165534
35.662456,139.704895
47.219101,5.3833
47.216248,5.380758
47.215458,5.380597
47.214765,5.38064
48.862,2.350167
48.859949,2.303172
46.435402,4.653911
46.424265,4.668588
46.48684,4.766778
46.487442,4.766864
46.302177,4.83304
46.396081,4.60473
46.286105,4.814414
46.433346,4.657924
50.086611,14.41329
46.439365,4.589967
50.079781,14.408826
49.302711,-0.319559
49.182064,-0.375419
49.182064,-0.375419
49.184406,-0.375017
49.177055,-0.380893
40.772904,-73.973565
40.767801,-73.973565
40.765347,-73.973758
-34.60852,-58.373538
40.72947,-73.971762
40.748882,-73.895545
17.332286,78.436889
39.072448,21.84556
40.748736,-73.895394
14.767569,-91.186119
14.94437,-91.110488
17.508829,78.434577
18.844684,-99.672453
40.711646,-74.007983
40.755579,-73.978586
24.085279,32.904708
18.843913,-99.676787
17.508829,78.434577
19.260549,-99.608619
-49.368066,-71.564941
18.844887,-99.677796
14.83662,-89.163665
14.838611,-89.160919
17.508829,78.434577
40.850274,-73.880052
40.739648,-73.976418
18.844766,-99.670801
40.752881,-73.981869
40.752848,-73.981804
40.752751,-73.981955
40.752653,-73.981933
18.844319,-99.677925
40.753824,-73.983478
40.753434,-73.983564
40.753238,-73.983306
39.819084,116.437911
39.906009,116.387908
-52.181295,-73.388671
-49.632061,-74.014892
-52.722985,-72.114257
-53.145946,-70.910224
40.759383,-73.984594
14.767569,-91.186119
14.767569,-91.186119
40.746964,-73.983435
40.750002,-73.980989
14.735899,-91.158538
18.851183,-99.67844
40.718119,-74.015922
40.730966,-73.993821
40.718054,-74.015321
40.717989,-74.01545
18.55582,-99.603591
18.845111,-99.675028
14.55778,-90.7322
14.846389,-89.155097
14.556004,-90.733079
14.556087,-90.733423
14.55778,-90.7322
14.55778,-90.7322
14.55778,-90.7322
40.722071,-73.997318
18.8085,-99.668731
18.843099,-99.676788
18.843141,-99.672174
35.66399,139.803771
18.845009,-99.675178
18.849761,-99.678525
18.843588,-99.677538
40.867469,-73.897399
18.848502,-99.676187
18.843099,-99.676788
18.843099,-99.676788
14.53972,-90.73471
37.557121,126.977378
14.735899,-91.158538
14.893179,-88.930229
14.841266,-89.140319
14.893179,-88.930229
15.266699,-89.083297
15.266699,-89.083297
15.266699,-89.083297
40.748086,-73.976333
39.942928,32.860481
15.266699,-89.083297
15.663577,-88.999214
18.843099,-99.676788
18.808289,-99.668784
14.699999,-91.116699
15.66337,-88.953208
17,-89.699996
17.21714,-89.62326
17.21714,-89.62326
17.21714,-89.62326
40.730811,-73.990387
27.235269,33.841049
27.23891,33.84201
40.575239,-73.98571
40.57475,-73.986225
40.574978,-73.985881
40.574032,-73.987255
40.574391,-73.987512
40.574098,-73.987941
40.573544,-73.988542
40.573902,-73.988285
40.57413,-73.987684
40.574489,-73.98734
40.573674,-73.987855
40.573967,-73.988885
17.21714,-89.62326
17.21714,-89.62326
17.21714,-89.62326
40.817243,-73.900158
40.707677,-74.001846
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
14.735899,-91.158538
40.70492,-73.958694
17.21714,-89.62326
17.21714,-89.62326
17.21714,-89.62326
17.21714,-89.62326
17.21714,-89.62326
14.846389,-89.155097
15.266699,-89.083297
15.266699,-89.083297
15.266699,-89.083297
15.639568,-89.002304
40.750118,-73.981246
40.712589,-74.007339
30.08374,31.255359
40.678066,-73.9891
40.67814,-73.989143
40.678099,-73.989143
40.678075,-73.989143
40.675865,-73.987308
40.675796,-73.98733
9.95683,76.259872
9.95683,76.259872
9.95683,76.259872
9.95683,76.259872
17.508829,78.434577
27.33888,-82.539627
27.33888,-82.539627
27.33888,-82.539627
14.94437,-91.110488
15.776249,-90.232307
15.776249,-90.232307
14.55778,-90.7322
14.55778,-90.7322
14.07011,99.486869
14.07011,99.486869
-50.316459,-72.162322
-51.732528,-72.505126
15.919073,145.107421
13.75333,100.504821
17.508829,78.434577
15.776249,-90.232307
14.618,-90.524909
14.94437,-91.110488
14.699999,-91.116699
14.705489,-91.118545
40.743152,-73.984251
40.743209,-73.984186
14.767569,-91.186119
40.703854,-73.991332
40.858048,-73.937172
13.40812,99.994003
13.40812,99.994003
13.40812,99.994003
13.40812,99.994003
40.731876,-73.959274
13.52772,99.959602
40.818299,-73.899686
13.52772,99.959602
17.508829,78.434577
17.508829,78.434577
17.508829,78.434577
17.508829,78.434577
14.698183,-91.121978
14.735899,-91.158538
11.822059,75.87387
-51.100109,-72.578491
-51.732528,-72.505126
14.55778,-90.7322
14.07011,99.486869
14.07011,99.486869
14.55778,-90.7322
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
13.75333,100.504821
14.618,-90.524909
40.804771,-73.888657
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
20.899999,107.199996
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
15.974209,107.868041
21.031949,105.819908
15.974209,107.868041
15.974209,107.868041
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
21.031949,105.819908
15.974209,107.868041
21.031949,105.819908
21.031949,105.819908
10.75918,106.662498
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
15.974209,107.868041
10.772771,106.694755
10.768218,106.687889
10.75918,106.662498
10.777324,106.696815
10.782383,106.695098
10.753715,106.696472
10.788117,106.688232
10.777324,106.690979
10.781709,106.688232
40.823958,-73.944854
10.75918,106.662498
10.78036,106.696128
10.713743,106.625404
40.650575,-74.019151
40.715614,-73.994979
40.750231,-73.983135
40.753466,-73.983607
40.75369,-73.983553
40.680597,-73.987212
40.677829,-73.989326
40.677829,-73.989326
40.718306,-73.994765
40.770751,-73.917045
40.768841,-73.884086
40.770271,-73.880996
40.864198,-73.919105
44.432983,-77.875127
44.59774,-79.391412
44.597888,-79.391584
44.589282,-79.40463
44.597984,-79.391841
44.597495,-79.391412
44.594348,-79.390082
44.59795,-79.391648
45.192199,-76.305541
44.58272,-79.456558
44.573594,-79.43098
44.572494,-79.426774
44.572494,-79.426946
44.597653,-79.391412
44.59774,-79.391326
44.597832,-79.391241
44.597801,-79.391369
44.59774,-79.391541
44.597801,-79.391498
44.609259,-79.416775
44.615217,-79.414672
44.615522,-79.414243
44.609381,-79.416389
44.60929,-79.416861
44.609442,-79.416689
44.597007,-79.391498
44.597251,-79.391241
44.59751,-79.391756
44.597373,-79.391584
44.597434,-79.391584
44.598168,-79.389953
44.598224,-79.389696
44.597923,-79.389867
44.598412,-79.390211
44.598229,-79.390211
44.597173,-79.391412
44.597007,-79.391841
44.59753,-79.39167
44.596884,-79.391841
44.597609,-79.391756
44.573166,-79.430379
44.574205,-79.429092
44.573716,-79.429435
44.574144,-79.428234
44.574179,-79.427804
44.574572,-79.428663
44.597618,-79.39167
44.598015,-79.391713
44.597557,-79.391505
44.873875,-79.773101
44.874605,-79.776191
44.597347,-79.39167
44.597285,-79.391756
44.597312,-79.391326
44.598168,-79.388923
44.598046,-79.389095
44.59774,-79.391927
44.597923,-79.391498
44.597801,-79.392013
44.586371,-79.290561
44.586302,-79.291441
44.5844,-79.298329
44.590161,-79.276388
44.57286,-79.855499
44.573716,-79.853782
44.567969,-79.851036
44.566868,-79.848632
44.569192,-79.850692
44.568091,-79.850349
44.568458,-79.850006
44.570048,-79.851722
44.597404,-79.391756
44.597251,-79.391927
44.597434,-79.391927
44.597404,-79.391927
44.284149,-79.894721
44.284149,-79.894721
44.284149,-79.894721
44.284149,-79.894721
44.281218,-79.901161
44.287485,-79.893608
44.284905,-79.896697
44.282447,-79.903221
44.286257,-79.900817
44.287854,-79.896354
44.284536,-79.902191
44.279498,-79.901161
44.286748,-79.899787
44.280849,-79.898071
44.277285,-79.898757
44.583376,-79.298286
44.583804,-79.299402
44.583406,-79.298543
44.584048,-79.298887
44.583834,-79.298887
44.586432,-79.286441
44.597954,-79.391498
44.575275,-79.431817
44.597984,-79.391326
44.597793,-79.39152
44.573839,-79.431667
44.573029,-79.430723
44.572402,-79.432353
44.573304,-79.432182
44.57445,-79.429092
44.597679,-79.391326
44.597771,-79.39167
44.597007,-79.391584
43.809756,-79.159927
43.804677,-79.151344
43.805296,-79.151
43.805172,-79.150314
43.805544,-79.148941
43.80542,-79.152374
43.803809,-79.151344
44.597618,-79.391326
44.597786,-79.391455
44.597404,-79.391756
44.575703,-79.429607
44.574939,-79.430208
44.575826,-79.431495
44.573716,-79.430465
44.597832,-79.39167
44.597495,-79.39167
44.89139,-79.784088
44.877281,-79.763488
44.598049,-79.391509
44.573013,-79.431409
44.574129,-79.430036
44.597434,-79.3927
44.598046,-79.392356
44.598412,-79.392013
44.597557,-79.392356
44.597679,-79.392013
44.597801,-79.39167
44.59719,-79.392013
44.597801,-79.39167
44.598202,-79.391466
44.597847,-79.39152
44.598046,-79.391326
44.597679,-79.39167
44.572249,-79.429092
44.572371,-79.425315
44.581175,-79.429779
44.574083,-79.430294
44.572711,-79.429253
44.57163,-79.428405
44.571787,-79.428502
44.589382,-79.40639
44.596854,-79.392099
44.597068,-79.39167
44.597618,-79.391713
44.593401,-79.397163
44.58958,-79.404802
44.59719,-79.391841
44.597282,-79.391841
44.597618,-79.391927
44.597312,-79.391756
44.597648,-79.391756
44.597816,-79.391756
44.597434,-79.392228
44.598,-79.391455
44.597862,-79.391326
44.597939,-79.391369
44.597465,-79.391756
44.597068,-79.391584
44.597159,-79.392442
44.597923,-79.391412
44.597954,-79.39167
44.597679,-79.39167
44.597908,-79.391498
48.860488,2.291441
48.860077,2.292172
48.850936,2.333822
48.858308,2.294533
48.858308,2.294533
48.858308,2.294533
48.856613,2.352222
48.856613,2.352222
48.856613,2.352222
44.597709,-79.392271
45.153411,-79.469009
44.597923,-79.391756
46.002971,8.951299
46.002971,8.951299
47.034478,8.353686
47.034738,8.354995
47.051645,8.323516
44.588388,-79.281806
44.586799,-79.280433
46.00659,8.958653
41.890519,12.49425
41.890519,12.49425
41.890519,12.49425
44.623405,-79.415025
44.180913,-79.709598
44.454063,-79.893617
44.61045,-79.409542
43.761666,11.259305
43.761666,11.259305
43.768733,11.2569
43.768733,11.2569
43.768733,11.2569
43.768733,11.2569
43.768733,11.2569
43.768733,11.2569
43.773458,11.236536
43.772216,11.239283
43.774325,11.233919
43.774636,11.232975
43.768733,11.2569
43.768733,11.2569
43.781761,11.248691
43.782783,11.247919
43.774789,11.234518
43.762533,11.249519
41.889958,12.493336
41.900852,12.483338
41.891511,12.491502
41.890214,12.493729
41.889982,12.492731
41.902916,12.453388
41.902916,12.453388
41.902916,12.453388
41.902157,12.457594
41.902916,12.453388
41.902916,12.453388
41.904033,12.45305
41.904033,12.45305
41.891511,12.491502
41.891511,12.491502
48.208175,16.373819
48.208175,16.373819
48.206342,16.375068
48.202541,16.368799
48.208175,16.373819
48.208175,16.373819
47.809488,13.055011
48.20271,14.304199
47.631358,13.003597
47.631358,13.003597
47.631358,13.003597
47.631832,13.003188
47.269211,11.404102
47.269211,11.404102
47.269211,11.404102
47.442949,11.909179
47.365338,11.748504
48.140444,11.579369
50.159894,7.704536
50.152644,7.714183
44.445423,-79.955749
44.617477,-79.411582
44.442727,-79.960556
43.744002,-79.475269
43.742309,-79.473917
52.370477,4.891391
52.365577,4.901347
52.268644,4.954219
52.366522,4.89328
52.367255,4.898258
52.370216,4.895166
51.500152,-0.126237
51.500152,-0.126237
51.500152,-0.126237
51.500152,-0.126237
51.500152,-0.126237
51.500818,-0.121643
51.500832,-0.123049
51.500152,-0.126237
51.496988,-0.137329
45.430142,12.336401
45.432385,12.337646
45.428606,12.334116
45.43286,12.339137
45.485391,12.416655
45.485391,12.416655
45.43365,12.342345
45.433944,12.342238
45.433341,12.342603
45.484875,12.414765
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.435005,12.339395
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485391,12.416655
45.485349,12.415752
45.485391,12.416655
45.485391,12.416655
45.434087,12.342238
45.433612,12.341465
45.434177,12.342238
45.434426,12.342174
45.435178,12.342313
45.433582,12.342141
45.433018,12.341551
45.433635,12.342334
45.43505,12.339341
45.434433,12.34212
45.433981,12.342238
45.435103,12.342174
45.434712,12.33933
45.434336,12.338783
45.434336,12.338783
45.433883,12.339019
45.434336,12.338783
45.434004,12.339051
44.598,-79.391927
44.586494,-79.29039
44.584109,-79.451408
44.597855,-79.392185
44.60764,-79.382057
44.583483,-79.29717
44.583162,-79.296956
44.583147,-79.296655
44.589428,-79.404695
44.597862,-79.391584
44.59753,-79.392013
44.597858,-79.391627
44.597877,-79.391573
44.597648,-79.391498
43.139512,-79.050579
44.877525,-79.754905
44.597893,-79.391949
44.597457,-79.39167
44.598046,-79.391734
44.597885,-79.391455
44.598168,-79.391927
44.597824,-79.391734
44.597771,-79.392013
44.585538,-79.294788
44.597931,-79.391734
44.562526,-79.268245
44.598107,-79.391627
44.598091,-79.39197
44.54693,-79.608306
44.60489,-79.369611
44.598152,-79.391777
44.597717,-79.391648
44.597738,-79.391625
44.597738,-79.391625
44.598044,-79.39212
44.597893,-79.392185
44.61045,-79.409542
43.095781,-0.337357
43.094214,-0.334353
42.416518,-7.681063
42.416486,-7.680977
42.41655,-7.680891
42.416518,-7.680956
43.128441,-0.30192
44.84528,-0.574668
44.845311,-0.574711
44.84525,-0.57469
44.845311,-0.574668
44.84528,-0.574668
44.845265,-0.574754
43.146589,-0.314912
43.148217,-0.311307
59.319396,18.077895
59.320031,18.073647
59.32244,18.069698
44.845372,-0.574733
44.845265,-0.574668
44.845524,-0.574775
43.176139,-0.310106
43.193412,-0.29088
43.190409,-0.322809
43.192662,-0.347871
42.377124,-7.415449
42.377156,-7.415363
42.376997,-7.415363
59.319133,18.077327
59.320918,18.069795
44.752432,-1.118438
44.750421,-1.120841
44.753011,-1.120541
43.208241,-0.364823
43.208929,-0.361733
42.375238,-7.415503
42.376284,-7.415674
42.375919,-7.415589
42.37557,-7.415889
42.375634,-7.415674
44.753042,-1.118609
44.752889,-1.120712
44.753042,-1.122643
44.740057,-1.184313
44.686535,-1.234567
59.338529,18.058798
59.337763,18.060171
59.337851,18.060085
59.317141,18.078153
43.360211,-5.850573
43.363097,-5.846775
43.363191,-5.847312
43.363238,-5.853964
43.363924,-5.852118
44.847456,-0.578101
44.847639,-0.578809
44.847928,-0.579711
44.847958,-0.579603
45.703601,9.661949
45.703676,9.66225
45.703646,9.662142
43.360695,-5.852483
43.360695,-5.852633
43.360695,-5.852612
43.360601,-5.852633
51.145136,-2.714717
51.145002,-2.714846
43.360617,-5.843771
43.360757,-5.84405
43.360461,-5.843921
44.748683,-1.119811
44.747647,-1.11994
44.748226,-1.11994
43.362738,-5.84214
43.362988,-5.842269
43.362926,-5.841797
43.36238,-5.844866
44.737466,-1.094051
44.732162,-1.199269
42.835884,-0.385766
42.83494,-0.385079
42.832485,-0.388512
42.832989,-0.387482
43.362161,-5.844758
43.362146,-5.844801
43.362551,-5.844393
42.821343,-0.404863
42.856839,-0.390958
42.821847,-0.405206
42.83859,-0.383062
42.841485,-0.386495
42.86376,-0.393362
42.858978,-0.390272
42.984118,-0.426535
59.258883,17.217228
59.2584,17.218301
59.258664,17.217786
59.331295,18.040055
43.360554,-5.844737
43.360133,-5.84508
43.359899,-5.844951
43.359587,-5.845724
43.359556,-5.845574
43.359322,-5.846089
44.839058,-0.567651
44.843592,-0.573853
44.842314,-0.573295
44.842025,-0.562759
44.74466,-1.118803
44.742953,-1.107816
44.712586,-1.213045
50.999172,-4.397749
50.999496,-4.399123
50.999712,-4.400238
50.99269,-4.480726
50.691129,-4.697728
43.36277,-5.84375
43.36305,-5.843728
43.363082,-5.8436
43.363113,-5.842291
43.363284,-5.842462
43.376886,-1.750109
43.376886,-1.750323
43.377198,-1.74998
43.377136,-1.750838
43.377073,-1.75028
43.377136,-1.750452
43.377105,-1.750237
43.376543,-1.750538
43.37673,-1.750881
43.377105,-1.749808
43.376886,-1.749937
43.377416,-1.750366
43.377198,-1.750323
43.377073,-1.750667
43.377011,-1.750323
43.379818,-1.751654
43.380286,-1.75131
43.380442,-1.75131
43.380941,-1.751525
43.380785,-1.751096
43.381035,-1.751782
43.380785,-1.75131
43.379974,-1.750967
47.289505,11.578366
47.289476,11.578516
44.840168,-0.568156
44.835239,-0.563178
43.360289,-5.843664
43.362395,-5.844436
43.361194,-5.845445
43.362458,-5.843578
43.362224,-5.843063
43.361834,-5.842784
43.362161,-5.843557
43.375997,-1.762179
43.375794,-1.762887
43.375966,-1.7622
59.256141,17.218462
59.256075,17.218354
44.693399,-1.232979
43.362395,-5.842977
43.36238,-5.842891
43.362302,-5.84287
43.36238,-5.84287
44.838236,-0.558918
51.108399,-2.318898
51.108358,-2.319949
51.108385,-2.319928
51.108668,-2.319713
43.374048,-1.772189
43.374172,-1.770558
43.362489,-5.843707
43.362364,-5.843578
43.362364,-5.844115
44.699806,-1.22946
44.699836,-1.229588
44.699623,-1.229116
45.067519,7.693712
45.067155,7.693841
43.363097,-5.849393
43.380286,-5.868297
43.380317,-5.868297
43.380302,-5.86834
43.380333,-5.86834
44.834386,-0.564926
44.83431,-0.564926
44.691081,-1.232732
44.691371,-1.232689
44.642964,-1.244663
43.957591,0.372022
43.957699,0.372236
43.95773,0.372151
43.362302,-5.844544
43.362161,-5.845831
59.25579,17.219567
59.256053,17.219223
59.255614,17.218451
59.255439,17.218794
59.257326,17.216134
43.379101,-5.866173
43.379132,-5.865958
43.379116,-5.865937
43.379116,-5.86598
43.379148,-5.865894
43.379085,-5.86613
43.379179,-5.86613
43.379179,-5.866044
43.957251,0.371142
43.957329,0.371121
43.025482,-5.826358
43.024007,-5.825382
42.339609,-7.253218
43.299197,-0.371872
43.298682,-0.370563
43.544037,-5.662025
43.543928,-5.662025
43.545375,-5.663827
43.545344,-5.663527
43.543975,-5.661703
44.70554,-1.222293
44.706821,-1.222293
51.109288,-2.319252
51.108587,-2.319338
51.108372,-2.321269
43.957699,0.371786
43.957638,0.372279
43.515256,-5.266034
43.514883,-5.267536
43.513825,-5.270926
44.65394,-1.24139
44.654031,-1.241347
44.65394,-1.241433
44.65394,-1.241304
44.654031,-1.241347
44.654031,-1.241433
44.654031,-1.241433
44.653878,-1.24139
44.694894,-1.231949
44.694711,-1.232035
43.481916,-5.43688
43.482009,-5.43688
43.48204,-5.437009
51.108156,-2.318866
51.108345,-2.318694
51.108291,-2.318952
43.481215,-5.433822
43.481246,-5.433844
43.480826,-5.436054
43.48067,-5.435689
43.480577,-5.436869
44.690989,4.439463
44.691416,4.433369
44.691355,4.433283
44.691599,4.433712
44.693491,-1.232399
44.653802,-1.2408
47.258145,11.533648
47.257737,11.533434
47.258524,11.533777
43.46513,-5.443532
43.465534,-5.443532
43.465254,-5.442974
43.465098,-5.443103
43.465223,-5.443103
43.465036,-5.443146
